id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1379467892758770789,Modern Penthouse in Kreuzberg,7476978,Niklas,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48997,13.42318,Entire home/apt,177,4,8,2025-06-01,2.55,2,4,8,02/Z/RA/020702-25
1379566590121704368,Eiswerder - Inselwohnung in der Havel mit Balkon,661302987,Urs,Spandau,Spandau Mitte,52.5488003,13.2183725,Entire home/apt,101,5,2,2025-05-25,1.03,10,64,2,"Legal entity name and Legal form: future forward apartments GmbH <br/>Legal representatives or Trade register number: 218237 <br/> Entity address: Torstr 221, 10115, Berlin, Germany <br/>Listing address: Eiswerderstr 17d, 13585, Berlin, Germany"
1379570357549748622,Luxury Oasis,479304606,Reabetswe,Charlottenburg-Wilm.,Kantstraße,52.510399222399094,13.30884529143119,Private room,85,1,0,,,3,261,0,04/Z/RA/007788-18
1379615161607711751,Wohlfühlen in der City,308168332,Sebastian,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.513470672823644,13.314076858600325,Entire home/apt,26,92,0,,,1,364,0,
1379637853438724029,Family Suite Hotel Adele,684246780,Svetlana,Pankow,Prenzlauer Berg Süd,52.53038,13.42312,Private room,,1,0,,,4,341,0,"Legal entity name and Legal form: Livia Hotels GmbH <br/>Legal representatives or Trade register number: HRB 271328 B <br/> Entity address: Sophie-Charlotten-Str. 57/58, 14057, Berlin, Deutschland <br/>Listing address: Greifswalder Str. 227, 10405, Berlin, Deutschland"
1379702501014463364,Stylish Near Alexanderplatz. Mitte,20940587,Roberto,Mitte,Alexanderplatz,52.51229873582577,13.4116664116394,Entire home/apt,153,3,3,2025-06-06,2.20,2,28,3,01/Z/RA/009160-19
1379738149541462062,AR City Hotel Berlin-Double room,684992367,Andela,Mitte,Osloer Straße,52.561546792319426,13.378466068262023,Private room,88,1,20,2025-06-01,7.89,5,348,20,"Legal entity name and Legal form: AR Living Gmbh <br/>Legal representatives or Trade register number: Andela Rakovic HRB 129933 <br/> Entity address: Langobardenweg , 65929 , Frankfurt am Main , Germany  <br/>Listing address:  Provinzstraße, Berlin-Reinickendorf, Germany, 13409 , Berlin , Germany "
1379740552315153632,AR CityHotel Berlin-Tripple room,684992367,Andela,Reinickendorf,Ost 1,52.56175,13.37694,Private room,93,1,21,2025-06-07,8.29,5,353,21,"Legal entity name and Legal form: AR Living gmbh <br/>Legal representatives or Trade register number: Andela Rakovic HRB 129933 <br/> Entity address: Langobardenweg , 65929 , Frankfurt am Main , Germany  <br/>Listing address: Provinzstraße, Berlin-Reinickendorf, Germany , 13409 , Berlin , Germany "
1379755754774731502,AR City Hotel Berlin-room 4 pax,684992367,Andela,Reinickendorf,Ost 1,52.56357,13.37744,Private room,105,1,7,2025-05-24,2.88,5,342,7,"Legal entity name and Legal form: AR Living Gmbh <br/>Legal representatives or Trade register number: Andela Rakovic HRB 129933 <br/> Entity address: Langobardenweg, 65929 , Frankfurt am Main , Germany  <br/>Listing address: 16 Provinzstraße, Berlin-Reinickendorf, Germany, 13409 , Berlin , Germany "
1379757744130388016,AR City Hotel Berlin-Family room,684992367,Andela,Mitte,Osloer Straße,52.56315155734411,13.378963689396178,Private room,103,1,16,2025-06-01,6.32,5,345,16,"Legal entity name and Legal form: AR Living gmbh <br/>Legal representatives or Trade register number: Andela Rakovic HRB 129933 <br/> Entity address: Langobardenweg , 65929 , Frankfurt am Main, Germany  <br/>Listing address: Provinzstraße, Berlin-Reinickendorf, Germany , 13409 , Berlin , Germany "
1379759790076809671,AR City Hotel Berlin-6pax room,684992367,Andela,Mitte,Osloer Straße,52.56336448886219,13.378354300560167,Private room,115,1,66,2025-06-10,26.05,5,361,66,"Legal entity name and Legal form: AR Living Gmbh <br/>Legal representatives or Trade register number: Andela Rakovic <br/> Entity address: Langobardenweg, 65929 , Frankfurt am Main , Germany  <br/>Listing address: Provinzstraße, Berlin-Reinickendorf, Germany, 13409 , Berlin , Germany "
1379840947055072026,Hostel World,479304606,Reabetswe,Charlottenburg-Wilm.,Kantstraße,52.5085,13.30963,Shared room,67,1,2,2025-05-25,2,3,262,2,04/Z/RA/007788-18
1380290877800390346,Bright & Spacious Apartment with Park,587470903,Valeriy,Pankow,Prenzlauer Berg Nordwest,52.546494284062426,13.402335691896859,Entire home/apt,116,4,13,2025-06-12,4.48,2,262,13,"Legal entity name and Legal form: JVS <br/>Legal representatives or Trade register number: HRB 142309 B <br/> Entity address: Gerichtstraße , 13347, Berlin, Deutschland <br/>Listing address: Gleimstrasse, 10437, Berlin, Deutschland"
1380487013349716763,Helle & moderne Wohnung in Mitte,4971659,Daniel,Mitte,Alexanderplatz,52.52845,13.38439,Entire home/apt,69,92,0,,,1,232,0,
1380562857404511890,Staywell: zentrales Apartment nähe Bergmannkiez,651589805,Nabil,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49336554315557,13.397790473525184,Entire home/apt,230,1,17,2025-06-17,5.67,6,313,17,"Legal entity name and Legal form: Staywell GmbH <br/>Legal representatives or Trade register number: HRB 266213 B <br/> Entity address: Cotheniusstraße 3, Hinterhaus, 10407, Berlin, Deutschland <br/>Listing address: Mittenwalder Straße 13, 10961, Berlin, Deutschland"
1380832269619135758,"Flat.4,Room.1: Balcony&Garden",147616944,Nina,Steglitz - Zehlendorf,Teltower Damm,52.41147003171382,13.252832063407016,Private room,56,94,0,,,6,340,0,
1381082122436228332,"100qm2, 7 Beds, Rain Shower",549983142,Richard,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49463,13.39821,Entire home/apt,276,1,8,2025-06-02,3.08,3,297,8,"First name and Last name: Moritz ernst und Richard Maier GbR <br/> Contact address: Landsberger Allee 218, 10367, Berlin, Deutschland <br/>Listing address: Mittenwalder Straße, 57, 10961, Berlin, Deutschland"
1381088647719549182,Feels like home,259573153,Sylwia,Tempelhof - Schöneberg,Tempelhof,52.46362,13.37544,Entire home/apt,200,3,0,,,2,179,0,07/Z/RA/019829-25
1381115061369939755,Bright Berlin Home in best location,11833072,Francesco,Neukölln,Neuköllner Mitte/Zentrum,52.47570277187668,13.428674033107653,Entire home/apt,118,31,0,,,1,274,0,08/Z/AZ/015428-25
1381184655218049900,Charming Retreat in Wedding,678916339,Yevhen,Mitte,Osloer Straße,52.557466416700834,13.394235275168667,Entire home/apt,,29,0,,,1,0,0,03/Z/ZC/319463-02
1381400401038836445,Sunshine Apt in Schöneberg – Near Ku'damm,650526337,Joao Paulo,Tempelhof - Schöneberg,Schöneberg-Nord,52.49392,13.34646,Entire home/apt,147,1,10,2025-06-09,3.30,7,322,10,"Legal entity name and Legal form: Paulos Apartment <br/>Legal representatives or Trade register number: Paulo Rifa <br/> Entity address: Kantstraße 150, 10623, Berlin, Deutschland <br/>Listing address: Martin-Luther-Straße 34, 10777, Berlin, Deutschland"
1381436987487866357,Exclusive Oasis | Berlin City,685439372,Rovcanin,Mitte,Tiergarten Süd,52.505193274164434,13.349390738415472,Entire home/apt,204,1,4,2025-04-27,1.58,2,334,4,04/Z/RA/012982-22
1381451560141680666,Cozy Design Apartment A+ Location,685439372,Rovcanin,Mitte,Tiergarten Süd,52.50501,13.35136,Entire home/apt,265,1,2,2025-05-25,1.76,2,282,2,04/Z/RA/012982-22
1381611658269130213,City center backyard Jewel - Ani,661302987,Urs,Mitte,Brunnenstr. Süd,52.5360056,13.3997818,Entire home/apt,176,3,10,2025-06-16,4.17,10,31,10,"Legal entity name and Legal form: future forward apartments GmbH <br/>Legal representatives or Trade register number: 218237 B <br/> Entity address: Torstr 221, 10115, Berlin, Berlin <br/>Listing address: Anklamer Str 32, 10115, Berlin, Berlin"
1381612093730035497,6er Familienurlaub im City-Center x Kulturbrauerei,661302987,Urs,Pankow,Prenzlauer Berg Südwest,52.5394979,13.4160649,Entire home/apt,142,3,11,2025-06-09,4.40,10,85,11,"Legal entity name and Legal form: future forward apartments GmbH <br/>Legal representatives or Trade register number: 218237 B <br/> Entity address: Torstr 221, 10115, Berlin, Berlin <br/>Listing address: Hagenauer Str 13, 10435, Berlin, Berlin"
1381613448115565931,Schönes Apartment in Prenzlauer Berg x Winskiez,661302987,Urs,Pankow,Prenzlauer Berg Süd,52.5319051,13.4227929,Entire home/apt,260,3,8,2025-06-17,3.58,10,149,8,"Legal entity name and Legal form: future forward apartments GmbH <br/>Legal representatives or Trade register number: 218237 B <br/> Entity address: Torstr 221, 10115, Berlin, Berlin <br/>Listing address: Raabestr 10, 10405, Berlin, Berlin"
1381635588538869592,Schöne Ferien im Prenzlberg - Ela,661302987,Urs,Pankow,Prenzlauer Berg Nord,52.5516501,13.4172286,Entire home/apt,156,3,10,2025-06-10,4.00,10,38,10,"Legal entity name and Legal form: future foreward apartments GmbH <br/>Legal representatives or Trade register number: 218237 B <br/> Entity address: Torstr 221, 10115, Berlin, Berlin <br/>Listing address: Erich-Weinert-Str 21, 10439, Berlin, Berlin"
1381636138586455466,Modern central Prenzlberg. Elil,661302987,Urs,Pankow,Prenzlauer Berg Nord,52.5509333,13.4187527,Entire home/apt,149,3,9,2025-06-10,3.55,10,40,9,"Legal entity name and Legal form: future forward apartments GmbH <br/>Legal representatives or Trade register number: 218237 B <br/> Entity address: Torstr 221, 10115, Berlin, Berlin <br/>Listing address: Erich-Weinert-Str 30, 10439, Berlin, Berlin"
1381636743841636483,Great apartment in Prenzlauer Berg - Elir,661302987,Urs,Pankow,Prenzlauer Berg Nord,52.5509333,13.4187527,Entire home/apt,151,3,13,2025-06-15,5.13,10,29,13,"Legal entity name and Legal form: future forward apartments GmbH <br/>Legal representatives or Trade register number: 218237 B <br/> Entity address: Torstr 221, 10115, Berlin, Berlin <br/>Listing address: Erich-Weinert-Str 30, 10439, Berlin, Berlin"
1381641959977341562,"Fewo im Grünen (DZ, Küche, Veranda), S5, Biesdorf",20268441,Susanne,Marzahn - Hellersdorf,Biesdorf,52.51249,13.55482,Private room,67,2,6,2025-06-01,2.14,1,312,6,"First name and Last name: Susanne Peters <br/> Contact address: Scheiblerstr. 17, 12437, Berlin, Deutschland  <br/>Listing address: Oberfeldstr. 1L, 12683, Berlin, Deutschland"
1381724476052827058,Lovely 2-Bedroom Apartment in Steglitz,595670462,Philipp,Steglitz - Zehlendorf,Schloßstr.,52.4594775,13.3260596,Entire home/apt,107,92,0,,,69,79,0,
1381787557639450683,Stunning 1-Bedroom Apartment in Charlottenburg,595670462,Philipp,Charlottenburg-Wilm.,Halensee,52.49765360000001,13.30033,Entire home/apt,71,92,0,,,69,78,0,
1381972752060499855,"Beautiful, bright loft apartment",62767197,Nic,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49742,13.4453,Entire home/apt,90,3,0,,,1,85,0,02/Z/RA/020729-25
1382050295345061571,Privates Zimmer in 2er-Zimmer,504182222,Mont,Reinickendorf,West 1,52.56738,13.29741,Private room,50,92,0,,,1,362,0,
1382103944436911350,moderne Wohnung mit großer Dachterrasse,49801024,Holm,Neukölln,Buckow,52.4218713256669,13.413099961154943,Entire home/apt,99,3,2,2025-05-04,0.94,1,184,2,08/Z/RA/015341-25
1382483896142773774,Schöne Wohnung in Berlin Mitte  No. RL,546288100,Douglas,Mitte,Alexanderplatz,52.5123786,13.4167393,Entire home/apt,235,2,5,2025-05-11,2.11,44,170,5,"First name and Last name: URBAN FLATS Berlin <br/> Contact address: Ringbahnstr. 2-14, 12051, Berlin, Deutschland  <br/>Listing address: Rungestraße 12, 10179, Berlin, Deutschland "
1382516335167618495,Zuhause im Herzen von Prenzlauer Berg,437706921,Annika,Pankow,Prenzlauer Berg Süd,52.537768596200934,13.427166709848615,Entire home/apt,,1,1,2025-04-14,0.43,1,0,1,"First name and Last name: Annika Opel <br/> Contact address: Jablonskistr 13a, 10405, Berlin, Germany <br/>Listing address: Jablonskistr 13a, 10405, Berlin, Germany "
1382548378730176436,Nice apartment in Berlin,534484885,Ozmen,Pankow,Weißensee,52.55767869245986,13.464641396938944,Entire home/apt,172,1,4,2025-05-31,2.45,4,326,4,"First name and Last name: Ozmen Olev <br/> Contact address: Daumstr. 75, 13599, Berlin, Deutschland  <br/>Listing address: Große See Str. 3d, 13086, Berlin , Deutschland "
1383098719596002895,Rooftop Balcony Studio for 2,593201397,Joao Victor,Pankow,Helmholtzplatz,52.54378,13.41523,Entire home/apt,124,2,7,2025-06-08,3.39,5,355,7,12/Z/AZ/014344-04
1383175573479861499,Renovated apartment in Steglitz,82894780,Emer,Steglitz - Zehlendorf,Albrechtstr.,52.45086542256083,13.320210415308892,Entire home/apt,190,5,2,2025-06-11,1.05,1,278,2,06/Z/RA/004797-24
1383188998906922374,stilvoll wohnen im Prenzlauerberg,109614757,June,Pankow,Prenzlauer Berg Nord,52.55232720212495,13.41440264739593,Private room,92,2,3,2025-06-09,1.05,1,161,3,03/Z/AZ/009941-25
1383409898038234476,Berlin Mitte Apartment & Balcony,566735219,Yazan,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.5074857,13.4034819,Entire home/apt,1350,1,0,,,1,365,0,"First name and Last name: Yazan Albaour  <br/> Contact address: Plantenstr 49, 12057, Berlin, Germany <br/>Listing address: Alte Jakobstraße 77, 10179, Berlin, Germany "
1383433747773702674,Cozy | Modern | Self Check in,87574767,James,Pankow,Prenzlauer Berg Ost,52.53491,13.43817,Entire home/apt,99,1,14,2025-06-09,5.06,2,336,14,"Legal entity name and Legal form: WildWildVentures GmbH <br/>Legal representatives or Trade register number: HRB 208749 B <br/> Entity address: Bernhard-Lichtenberg-Str 14, 10407, Berlin, Berlin <br/>Listing address: Bernhard-Lichtenberg-Str 14, 10407, Berlin, Berlin"
1383517943466250521,Unique 200 sqm loft for groups on the river!,198463177,Alexei,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.52418533288459,13.320531703249458,Entire home/apt,320,1,3,2025-04-02,1.05,2,184,3,"First name and Last name: Alexei Ananiev <br/> Contact address: Elsenstr , 12059, Berlin, Deutschland <br/>Listing address: Kaiserin-Augusta-Allee, 101, 10553, Berlin - Charlottenburg, Deutschland"
1383964020700759636,Whonovo - your best partner!,686053659,Michael,Charlottenburg-Wilm.,Düsseldorfer Straße,52.49969041078043,13.32869894625921,Entire home/apt,64,92,0,,,1,365,0,
1383979727848642040,1 bed in the female dorm @Minimal Hostel Kreuzberg,339135580,Minimal Hostel,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.4981845459969,13.446933488360608,Shared room,37,1,45,2025-06-05,15.88,14,143,45,"First name and Last name: Anne Salomon <br/> Contact address: Wiener Straße 46, 10999, Berlin, Deutschland <br/>Listing address: Schlesische Straße 22, 10997, Berlin, Deutschland"
1384019911569077214,Sonniges Loft im Villenviertel,44314509,Inge,Steglitz - Zehlendorf,Zehlendorf  Nord,52.43568655491405,13.249339249758428,Entire home/apt,77,95,0,,,3,172,0,
1384105075374990219,NOOK x Salon: Gallery Apartment Friedrichshain,570992094,Nook Apartments,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5119316,13.4680279,Entire home/apt,230,1,3,2025-06-01,2.65,1,345,3,"First name and Last name: Nook Hospitality Blay + Jundt eGbR <br/> Contact address: Prinzenstr. 84.2, 10969, Berlin, Germany <br/>Listing address: Finowstraße 29, 10247, Berlin, Germany"
1384189179076508823,"Spacious and stylish, quiet yet central - enjoy!",5449363,Andrea,Mitte,Brunnenstr. Süd,52.53267050133083,13.397914096246957,Entire home/apt,304,3,6,2025-06-06,2.61,1,296,6,01/Z/RA/018518-25
1384204071331838992,Gemütliches Zimmer in Havelnähe,78392362,Stephanie,Spandau,Gatow / Kladow,52.49184,13.18133,Private room,42,3,7,2025-06-20,3.62,1,316,7,05/Z/AZ/011144-23
1384208028540338388,private room in 2 room apartment/ Berlin/Wedding,19118981,Marcel,Mitte,Wedding Zentrum,52.54022,13.35706,Private room,29,92,0,,,2,234,0,
1384212630785118575,City Comfort Studio 4 Beds,662851413,Heval,Tempelhof - Schöneberg,Schöneberg-Süd,52.48189050396681,13.349088873016347,Entire home/apt,111,3,1,2025-05-25,1,13,171,1,07/Z/AZ/012765-22
1384756003586149528,Stylisches Apartment Berlin,41362813,Miriam,Mitte,Wedding Zentrum,52.54578,13.36298,Entire home/apt,180,2,7,2025-06-19,4.29,2,73,7,"First name and Last name: Thiemo-Jerome Kialka  <br/> Contact address: Hilda-Geiringer-Weg 3, 10557, Berlin, Deutschland <br/>Listing address: Gerichtstraße 47, 13347 , Berlin, Deutschland"
1384761585748541651,Design Apartment Berlin,41362813,Miriam,Mitte,Wedding Zentrum,52.54405,13.36251,Entire home/apt,179,2,5,2025-05-29,3.06,2,68,5,"First name and Last name: Thiemo-Jerome Kialka <br/> Contact address: Hilda-Geiringer-Weg 3, 10557, Berlin, Deutschland <br/>Listing address: Gerichtstraße 47, 13347, Berlin, Deutschland"
1384845332221448997,WG Zimmer 28qm im Wedding,191883636,Friedemann,Mitte,Brunnenstr. Nord,52.5448,13.37195,Private room,63,1,0,,,1,360,0,"First name and Last name: Friedemann Harm <br/> Contact address: Reinickendorferstrasse 18a, 13347, Berlin, Deutschland  <br/>Listing address: Reinickendorferstraße 18a, 13346, Berli, Deutschland "
1384892913881129723,1 bed Boutique apartment+gym,376961462,Oshri,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.5057254,13.380306,Entire home/apt,58,92,0,,,61,271,0,
1385035465875564005,柏林两房高档酒店式公寓，柏林墙尽收眼底,335622591,Jingchen,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.50405123055145,13.440620926945137,Entire home/apt,149,92,0,,,1,180,0,
1385345711692168818,Am Treptower / Prkplz / Billiard,686418484,Wolfgang,Treptow - Köpenick,Plänterwald,52.48853339972782,13.462323250640484,Entire home/apt,,1,15,2025-06-15,5.77,1,0,15,"First name and Last name: Wolfgang Doering <br/> Contact address: Alte Dorfstraße 14, 14959, Trebbin, Brandenburg <br/>Listing address: Am Treptower Park 21, 12435, Berlin, Deutschland"
1385365167451842965,Cozy Apartment in Berlin,587453109,Mohamed,Spandau,Hakenfelde,52.5629,13.20332,Private room,29,6,0,,,2,357,0,"First name and Last name: Mohamed Farghal <br/> Contact address: Cautiusstraße, 13587, Berlin, Germany <br/>Listing address: Cautiusstraße, 13587, Berlin, Germany"
1385385346341852681,Room in Berlin,8657038,Maged,Charlottenburg-Wilm.,Schloß Charlottenburg,52.51375020361598,13.288321107295282,Private room,,92,0,,,2,62,0,
1385388080987343756,Komfort+Ruhe+Tiefgarage in Berlin Friedrichshain,334350189,Heidrun,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.5159721,13.4686402,Entire home/apt,39,92,0,,,1,263,0,
1385446246284256455,Studio in one of the hippest hotels + rooftop bar,686441652,Phillip Henry,Mitte,Alexanderplatz,52.528444,13.402832,Private room,,1,1,2025-05-05,0.63,4,109,1,"Legal entity name and Legal form: R & S Hotelbetriebsgesellschaft mbH <br/>Legal representatives or Trade register number: DE 225961183 <br/> Entity address: Spichernstrasse 24, 10777, Berlin, Germany <br/>Listing address: Auguststraße 23, 10119, Berlin, Germany"
1385446247362929990,Design hotel with rooftop bar in Berlin Mitte,686441652,Phillip Henry,Mitte,Alexanderplatz,52.528444,13.402832,Private room,,1,55,2025-06-16,23.24,4,112,55,"Legal entity name and Legal form: R & S Hotelbetriebsgesellschaft mbH <br/>Legal representatives or Trade register number: DE 225961183 <br/> Entity address: Spichernstrasse 24, 10777, Berlin, Germany <br/>Listing address: Auguststraße 23, 10119, Berlin, Germany"
